pop,years,Ne
Africa,59535.3313081437,16076.10302333102
Africa,60086.75891719693,16095.924679388172
Africa,60643.29395408062,16116.726751128677
Africa,61204.9837247669,16148.523485212707
Africa,61771.87597338488,16156.698806719478
Africa,62344.01888627864,16169.369673326844
Africa,62921.46109610351,16186.95437783384
Africa,63504.25168595962,16196.199572640711
Africa,64092.44019356444,16208.004169718242
Africa,64686.07661546321,16225.76975320686
Africa,65285.21141127848,16250.325415473213
Africa,65889.89550799956,16275.102556116915
Africa,66500.18030431119,16275.102556116915
Africa,67116.11767496273,16298.44708926183
Africa,67737.75997517745,16298.44708926183
Africa,68365.16004510238,16298.44708926183
Africa,68998.37121430025,16311.567901362456
Africa,69637.44730628222,16311.567901362456
Africa,70282.44264308337,16322.083000087894
Africa,70933.41204987989,16341.06585938594
Africa,71590.41085964888,16346.503985430776
Africa,72253.49491787222,16341.06585938594
Africa,72922.72058728313,16352.385224721475
Africa,73598.14475265756,16357.54106511187
Africa,74279.8248256491,16352.385224721475
Africa,74967.81874966876,16341.06585938594
Africa,75662.18500481061,16341.06585938594
Africa,76362.98261282241,16311.567901362456
Africa,77070.27114212287,16262.705527297465
Africa,77784.11071286481,16199.778072704135
Africa,78504.56200204509,16181.39468251487
Africa,79231.68624866262,16163.985319577198
Africa,79965.54525892346,16086.438737394928
Africa,80706.2014114949,16012.811670991967
Africa,81453.71766280736,15934.486967280045
Africa,82208.1575524054,15877.989294955649
Africa,82969.58520834915,15679.45465837288
Africa,83738.0653526649,15615.479581869386
Africa,84513.66330684704,15383.704076833666
Africa,85296.44499741016,15237.696263114376
Africa,86086.47696149244,15053.727973600617
Africa,86883.82635251193,14950.725233416015
Africa,87688.56094587427,14878.605840825554
Africa,88500.74914473438,14788.916146962089
Africa,89320.45998580959,14727.994130062449
Africa,90147.76314524916,14671.736124176994
Africa,90982.72894455567,14545.362450401592
Africa,91825.42835656281,14545.362450401592
Africa,92675.93301146882,14515.911158338688
Africa,93534.31520292377,14458.152536128033
Africa,94400.64789417604,14458.152536128033
Africa,95275.004724273,14454.514029900427
Africa,96157.46001432097,14430.979214136727
Africa,97048.08877380307,14430.979214136727
Africa,97946.96670695386,14422.869186818923
Africa,98854.17021919573,14391.67880615541
Africa,99769.77642363212,14390.491555967405
Africa,100693.86314760271,14376.481845347502
Africa,101626.50893929951,14349.229664134376
Africa,102567.79307444207,14316.847108378264
Africa,103517.79556301761,14309.21532256844
Africa,104476.59715608052,14301.721506278522
Africa,105444.27935261684,14289.133734049015
Africa,106420.92440647246,14266.216477200927
Africa,107406.61533334323,14253.559676559886
Africa,108401.43591783309,14253.559676559886
Africa,109405.47072057435,14246.17355907938
Africa,110418.80508541601,14246.17355907938
Africa,111441.5251466788,14246.17355907938
Africa,112473.71783647507,14246.17355907938
Africa,113515.4708920999,14242.448342893556
Africa,114566.87286348725,14242.448342893556
Africa,115628.01312073754,14242.448342893556
Africa,116698.98186171474,14235.419609368553
Africa,117779.8701197118,14233.539777903647
Africa,118870.76977119033,14218.593496402947
Africa,119971.77354358856,14218.593496402947
Africa,121082.97502320394,14213.826385307988
Africa,122204.46866314886,14213.826385307988
Africa,123336.34979137746,14207.34121280139
Africa,124478.7146187906,14194.37228060724
Africa,125631.66024741215,14191.384296650547
Africa,126795.2846786434,14185.621277581942
Africa,127969.68682159416,14162.840112103926
Africa,129154.96650148828,14150.706034525589
Africa,130351.2244681509,14142.873038407784
Africa,131558.56240457052,14135.28975164436
Africa,132777.08293554292,14133.003971152946
Africa,134006.88963639506,14133.003971152946
Africa,135248.0870417874,14133.003971152946
Africa,136500.78065460137,14133.003971152946
Africa,137765.0769549055,14132.074234675649
Africa,139041.08340900694,14127.374307760205
Africa,140328.9084785873,14127.374307760205
Africa,141628.66162991972,14117.523932800279
Africa,142940.4533431761,14110.688123577062
Africa,144264.39512181588,14110.688123577062
Africa,145600.59950206487,14110.688123577062
Africa,146949.18006248173,14110.688123577062
Africa,148310.2514336103,14117.523932800279
Africa,149683.92930772554,14110.688123577062
Africa,151070.33044866554,14108.794972894482
Africa,152469.57270175728,14108.794972894482
Africa,153881.77500383463,14108.794972894482
Africa,155307.05739334584,14108.794972894482
Africa,156745.5410205595,14108.794972894482
Africa,158197.34815786013,14108.794972894482
Africa,159662.6022101425,14108.794972894482
Africa,161141.42772530197,14108.794972894482
Africa,162633.95040481904,14108.794972894482
Africa,164140.29711444664,14108.794972894482
Africa,165660.5958949915,14108.794972894482
Africa,167194.97597319918,14110.688123577062
Africa,168743.56777273756,14110.688123577062
Africa,170306.50292528427,14110.688123577062
Africa,171883.91428171456,14110.688123577062
Africa,173475.93592339326,14110.688123577062
Africa,175082.7031735727,14108.794972894482
Africa,176704.35260889467,14108.794972894482
Africa,178341.02207100063,14108.794972894482
Africa,179992.85067824763,14108.794972894482
Africa,181659.97883753284,14110.688123577062
Africa,183342.54825622923,14110.688123577062
Africa,185040.7019542302,14110.688123577062
Africa,186754.58427610743,14110.688123577062
Africa,188484.34090337955,14110.688123577062
Africa,190230.1188668946,14110.688123577062
Africa,191992.0665593287,14117.523932800279
Africa,193770.3337477989,14117.523932800279
Africa,195565.0715865947,14117.523932800279
Africa,197376.43263002555,14110.688123577062
Africa,199204.57084538712,14108.794972894482
Africa,201049.6416260501,14108.794972894482
Africa,202911.8018046678,14108.794972894482
Africa,204791.20966650834,14108.794972894482
Africa,206688.02496290818,14108.794972894482
Africa,208602.4089248505,14108.794972894482
Africa,210534.52427667083,14108.794972894482
Africa,212484.5352498883,14110.688123577062
Africa,214452.60759716653,14110.688123577062
Africa,216438.90860640202,14110.688123577062
Africa,218443.60711494283,14110.688123577062
Africa,220466.8735239412,14110.688123577062
Africa,222508.87981283694,14108.794972894482
Africa,224569.79955397715,14108.794972894482
Africa,226649.80792736926,14108.794972894482
Africa,228749.0817355704,14108.794972894482
Africa,230867.7994187172,14108.794972894482
Africa,233006.14106969247,14108.794972894482
Africa,235164.28844943462,14108.794972894482
Africa,237342.42500238662,14108.794972894482
Africa,239540.73587208794,14108.794972894482
Africa,241759.40791691333,14108.794972894482
Africa,243998.62972595502,14108.794972894482
Africa,246258.5916350544,14108.794972894482
Africa,248539.48574297983,14108.794972894482
Africa,250841.5059277541,14108.794972894482
Africa,253164.84786313583,14103.331167956694
Africa,255509.7090352507,14103.331167956694
Africa,257876.28875937985,14103.331167956694
Africa,260264.78819690045,14103.331167956694
Africa,262675.41037238383,14103.331167956694
Africa,265108.3601908542,14103.331167956694
Africa,267563.84445520455,14092.024476107072
Africa,270042.071883777,14092.024476107072
Africa,272543.2531281028,14103.331167956694
Africa,275067.6007908067,14103.331167956694
Africa,277615.32944368036,14103.331167956694
Africa,280186.6556459195,14103.331167956694
Africa,282781.7979625338,14103.331167956694
Africa,285400.97698292375,14103.331167956694
Africa,288044.4153396298,14103.331167956694
Africa,290712.33772725816,14092.024476107072
Africa,293404.9709215787,14092.024476107072
Africa,296122.5437988032,14092.024476107072
Africa,298865.2873550382,14092.024476107072
Africa,301633.4347259197,14103.331167956694
Africa,304427.2212064306,14103.331167956694
Africa,307246.88427090034,14103.331167956694
Africa,310092.6635931923,14103.331167956694
Africa,312964.80106707505,14103.331167956694
Africa,315863.5408267819,14103.331167956694
Africa,318789.1292677649,14103.331167956694
Africa,321741.81506763713,14103.331167956694
Africa,324721.8492073125,14103.331167956694
Africa,327729.48499233817,14103.331167956694
Africa,330764.97807442426,14103.331167956694
Africa,333828.58647317643,14103.331167956694
Africa,336920.5705980267,14103.331167956694
Africa,340041.19327037025,14103.331167956694
Africa,343190.71974590427,14103.331167956694
Africa,346369.41773717344,14103.331167956694
Africa,349577.55743632786,14092.024476107072
Africa,352815.4115380883,14092.024476107072
Africa,356083.2552629274,14084.13823629946
Africa,359381.36638046254,14080.260843869299
Africa,362710.0252330648,14080.260843869299
Africa,366069.51475969056,14080.260843869299
Africa,369460.1205199302,14080.260843869299
Africa,372882.130718283,14080.260843869299
Africa,376335.83622865326,14074.110936413232
Africa,379821.53061907366,14074.110936413232
Africa,383339.51017666055,14074.110936413232
Africa,386890.0739327976,14074.110936413232
Africa,390473.5236885556,14074.110936413232
Africa,394090.16404034477,14074.110936413232
Africa,397740.3024058037,14074.110936413232
Africa,401424.2490499326,14074.110936413232
Africa,405142.3171114647,14074.110936413232
Africa,408894.82262948557,14074.110936413232
Africa,412682.0845702952,14074.110936413232
Africa,416504.4248545185,14074.110936413232
Africa,420362.1683844718,14074.110936413232
Africa,424255.6430717777,14074.110936413232
Africa,428185.17986524064,14080.260843869299
Africa,432151.1127789762,14084.13823629946
Africa,436153.77892080054,14080.260843869299
Africa,440193.5185208879,14080.260843869299
Africa,444270.6749606883,14080.260843869299
Africa,448385.59480211814,14080.260843869299
Africa,452538.6278170167,14080.260843869299
Africa,456730.12701687467,14080.260843869299
Africa,460960.4486828438,14080.260843869299
Africa,465229.9523960189,14080.260843869299
Africa,469539.00106800534,14080.260843869299
Africa,473887.9609717651,14080.260843869299
Africa,478277.2017727485,14080.260843869299
Africa,482707.0965603188,14080.260843869299
Africa,487178.0218794631,14080.260843869299
Africa,491690.3577628021,14080.260843869299
Africa,496244.48776289134,14080.260843869299
Africa,500840.79898482125,14080.260843869299
Africa,505479.68211912457,14080.260843869299
Africa,510161.5314749834,14080.260843869299
Africa,514886.74501374876,14080.260843869299
Africa,519655.72438276577,14080.260843869299
Africa,524468.8749495118,14080.260843869299
Africa,529326.6058360566,14074.110936413232
Africa,534229.3299538352,14074.110936413232
Africa,539177.4640387495,14067.41725061371
Africa,544171.4286865888,14067.41725061371
Africa,549211.6483887789,14067.41725061371
Africa,554298.5515684674,14067.41725061371
Africa,559432.5706169377,14067.41725061371
Africa,564614.141930366,14067.41725061371
Africa,569843.7059469136,14063.65634839944
Africa,575121.7071841614,14063.65634839944
Africa,580448.5942768984,14063.65634839944
Africa,585824.8200152536,14063.65634839944
Africa,591250.8413831869,14063.65634839944
Africa,596727.119597331,14060.4994793683
Africa,602254.1201461927,14060.4994793683
Africa,607832.3128297236,14060.4994793683
Africa,613462.1717992505,14060.4994793683
Africa,619144.1755977834,14060.4994793683
Africa,624878.8072006888,14060.4994793683
Africa,630666.5540567406,14060.4994793683
Africa,636507.9081295577,14060.4994793683
Africa,642403.365939419,14060.4994793683
Africa,648353.4286054714,14060.4994793683
Africa,654358.6018883229,14060.4994793683
Africa,660419.3962330305,14060.4994793683
Africa,666536.326812492,14060.4994793683
Africa,672709.9135712336,14060.4994793683
Africa,678940.6812696098,14060.4994793683
Africa,685229.1595284058,14060.4994793683
Africa,691575.8828738525,14060.4994793683
Africa,697981.3907830667,14060.4994793683
Africa,704446.2277299037,14060.4994793683
Africa,710970.9432312424,14060.4994793683
Africa,717556.091893692,14060.4994793683
Africa,724202.2334607315,14060.4994793683
Africa,730909.9328602918,14060.4994793683
Africa,737679.7602527731,14060.4994793683
Africa,744512.2910795128,14060.4994793683
Africa,751408.1061116962,14060.4994793683
Africa,758367.7914997191,14060.4994793683
Africa,765391.9388230155,14060.4994793683
Africa,772481.1451403401,14060.4994793683
Africa,779636.0130405221,14060.4994793683
Africa,786857.1506936844,14060.4994793683
Africa,794145.171902934,14063.65634839944
Africa,801500.6961565414,14063.65634839944
Africa,808924.3486805938,14067.41725061371
Africa,816416.7604921454,14067.41725061371
Africa,823978.568452851,14067.41725061371
Africa,831610.4153230961,14067.41725061371
Africa,839312.9498166372,14067.41725061371
Africa,847086.8266557403,14067.41725061371
Africa,854932.7066268367,14067.41725061371
Africa,862851.2566366887,14067.41725061371
Africa,870843.1497690724,14067.41725061371
Africa,878909.0653419963,14067.41725061371
Africa,887049.6889654403,14067.41725061371
Africa,895265.7125996382,14067.41725061371
Africa,903557.834613892,14067.41725061371
Africa,911926.7598459298,14067.41725061371
Africa,920373.199661823,14067.41725061371
Africa,928897.8720164497,14067.41725061371
Africa,937501.5015145289,14067.41725061371
Africa,946184.8194721992,14067.41725061371
Africa,954948.5639791966,14067.41725061371
Africa,963793.4799615795,14067.41725061371
Africa,972720.3192450537,14067.41725061371
Africa,981729.8406188841,14067.41725061371
Africa,990822.8099003787,14067.41725061371
Africa,1000000.0,14067.41725061371
America,100.0,34163.620570149964
America,100.92621909870473,34016.3854490832
America,101.86101701559753,33898.53648802596
America,102.80447320933096,33755.156641056456
America,103.7566678745186,33371.913040059735
America,104.71768194855203,33420.7903527686
America,105.6875971184804,33470.64865003424
America,106.66649582795388,33596.34113353545
America,107.65446128423159,33759.30070414066
America,108.65157746525384,34070.832002241805
America,109.65792912678099,34016.3854490832
America,110.67360180959733,33898.53648802596
America,111.69868184678225,33470.64865003424
America,112.73325637104871,33365.929479937695
America,113.77741332214913,33661.91920948793
America,114.83124145435112,33420.7903527686
America,115.89483034398106,33169.85570728943
America,116.96827039703847,33420.7903527686
America,118.05165285688055,33282.93942233385
America,119.14506981197759,32801.466509946695
America,120.24861420374123,32801.466509946695
America,121.36237983442405,32998.685836156146
America,122.48646137509307,32727.953983372805
America,123.62095437367692,32727.953983372805
America,124.76595526308698,32603.519050466257
America,125.9215613694151,32228.279521751807
